name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499,500,501,502,503,504,505,506,507,508,509,510,511
A2058,1.9615653,0.0,0.3114534,1.7796764,0.48480073,0.0016803398,0.0,0.0,1.7313619,0.20061257,0.0,1.8062104,0.4521345,0.0,0.1852667,0.049562566,0.3816214,0.33530363,0.0,0.0,0.10283663,0.2279249,0.0,0.025612038,0.42404082,0.4948776,0.04255852,1.8521235,0.032076538,0.010116629,0.116516754,0.007135282,0.60298467,0.40895715,0.0,0.65648913,0.0,0.0,2.382173,0.1425686,0.022996455,1.113855,0.047902904,0.0,1.0431422,1.2352955,1.928594,0.029862817,0.0,0.09328453,0.3338902,1.3724328,9.252778e-05,0.15759034,0.64876574,0.8621467,0.032665763,0.006712593,0.0,0.155614,0.0,0.0,0.3551245,1.0165614,2.6337523,1.5654435,0.048662964,0.0,0.27173656,0.009683505,0.25823972,0.15305229,0.015619446,0.20613797,0.0,0.58949465,2.5344262,0.0042153136,1.6377696,0.0,0.6142891,0.0009168861,0.636918,0.0,0.030138541,0.0,0.7838458,0.020776464,1.064694,0.005673711,0.0,1.3355452,0.07256935,0.0,1.0096986,0.0,3.2955635,0.0,0.0,0.0,0.0010042947,0.32410088,0.0,0.715223,0.97968656,0.3295705,0.0,0.6824447,0.4933319,0.72849274,0.0,0.0,2.229934,0.57440025,0.2939662,0.16619074,0.027304737,0.016039468,0.01917568,1.2357398,2.5349963,0.1551255,0.0,0.16888496,0.0,0.3755094,0.07738381,0.9766376,0.85211444,0.0,0.2526316,0.00032339938,0.010650027,0.0,0.0023915814,0.004122599,0.55980027,1.6904923,0.00021930196,0.0,0.0,1.0351436,0.0022903054,1.3093438,1.4151453,2.2409985,0.70083296,9.575433,0.0,0.91428864,0.3016902,0.0012216673,0.0,0.3808599,0.37688303,1.1215732,0.5490693,0.12240021,0.31046927,0.3490459,0.1544567,2.968052,0.40824687,0.13431907,0.01615761,0.0,0.22534226,0.035067216,0.20717956,2.3942547,0.09235942,0.0025001047,0.0,0.1502789,0.19238643,0.859635,0.4071851,0.26268995,0.34541956,0.34304327,0.27495545,0.052180674,0.0,0.1021067,0.09016993,0.0,0.12760225,1.6229157,0.15854551,1.247234,0.02237401,0.1419845,1.225808,1.8956143,0.90836227,0.03750212,0.20590746,0.8897512,2.627168,0.3232062,0.9145957,0.44331458,1.872429,0.15364781,0.027144715,1.7160577,0.0,0.011388858,0.13453193,3.3012826,0.3715492,0.13509415,0.013629515,0.0,0.004793878,0.39237413,0.783496,0.0,0.0,0.79081935,0.09589738,0.0005107189,0.0,0.04060834,0.6220482,0.5075939,0.23793341,0.61688083,0.45234552,0.15447505,0.32391673,0.362788,0.0025349145,0.12846303,0.064020246,0.21511292,0.5753172,0.1409129,0.32686108,1.0994115,0.0,0.59377205,0.015301949,2.7781124,1.0471406,0.0,0.0,1.0046273,0.33589098,0.0,1.7495987,0.09320789,0.053627778,0.11520261,0.0800939,0.82099587,0.4029699,0.11964187,0.5549271,0.58650756,0.0015713276,0.72706354,1.0536581,0.08554381,0.0019361922,0.7333064,0.19079825,0.123701915,1.8490518,0.2603858,0.24631888,0.06330682,0.0,7.771282,0.64610904,0.54434043,0.1738254,0.92160475,0.024451295,1.0674806,0.0,0.29524136,0.7148433,0.25506806,0.00071705424,0.1668502,0.0,0.1474193,2.67579,0.015214917,0.0,0.03043966,0.1758815,0.65361816,0.0,0.0,0.059736747,0.0,0.81423193,0.7205155,0.0828095,0.0,0.08881524,0.28007424,0.26471806,0.36465344,0.9906207,0.64342237,0.010850867,0.01682191,0.7611097,0.19965185,0.058260504,0.13026579,1.2225895,0.31002808,0.0,0.0,0.0,1.6625556,0.6024342,0.0,0.5417197,0.0,0.0011739817,0.007161222,0.0,0.0,0.000991166,0.053447403,0.20473507,0.026943352,0.54209626,0.10742248,1.0358943,0.0,3.834015,0.008576831,0.025195088,0.738628,0.23187321,1.4870889,2.3693306,1.5163264,0.0063609164,0.6435747,0.081489675,0.14099386,0.6319938,0.004156021,0.0,1.7155529,0.0,0.0,0.48519886,0.95844036,0.0,0.0,0.00030271328,0.016024724,0.6569043,2.3637116,1.2950909,0.50276506,0.0,0.020634335,0.0,0.15525822,0.480824,0.6999115,0.30118144,0.0,0.0,0.0,0.13880557,0.091209985,0.0,0.90173805,0.5651824,0.35554957,0.057958886,9.03871e-05,1.8039893,0.43486023,0.19251716,0.0,0.0,0.83842164,0.0,1.2946558,0.0,0.24339116,0.15861149,0.9477419,0.0,0.0,0.21282648,0.5374504,1.507938,0.03614243,0.66386664,5.281211,0.0,0.0,1.3527294,1.0281303,0.22127834,0.1839766,1.9294373,0.0,0.59980536,0.9359097,1.0092481,0.7457702,0.0,1.180166,0.2303941,0.27651066,1.3799597,0.058869183,1.1359485,0.8120104,0.0,0.45183474,2.680439,0.20567004,0.015048117,0.0,0.9278626,0.7737536,0.0057675177,1.9787608,0.0,0.0102768745,0.050554704,2.5426457,0.0,0.0,0.40905645,0.029084109,2.0468981,0.6506708,0.006988776,0.2835287,0.06541475,0.037323266,0.015265886,0.28486428,0.013640265,1.4630337,0.12574625,0.001939575,0.11088549,0.0090694,0.015496843,0.33074948,1.276835,1.654754,0.07751403,0.9352909,0.22660922,0.008244511,0.0,0.028696371,0.0,1.6060323,0.2568437,1.1754273,0.17741294,0.006297364,0.0,0.0025445388,0.041320454,0.035554964,0.46885887,0.046620224,0.12871931,0.0,0.06645829,0.0,0.0,0.85225755,0.20874818,0.59653795,0.17447962,0.0,0.0,0.75935745,0.0,0.21380863,0.19604869,2.7510068,0.051860183,0.005308121,0.09514482,0.0,1.5558356,0.4348248,0.038711026,0.46009114,0.0,0.849695,0.0,0.00096430787,0.0,0.010755517,0.8746332,4.0020404,0.0,3.0065491,0.8223926,0.21059456
A2780,1.7814896,0.0,0.01924989,1.7929081,0.36168382,0.0,0.0,0.0,1.5248175,0.33978397,0.0,1.4724451,0.31395566,0.0,0.24015546,0.001466048,0.15770628,0.46836662,0.027835298,0.0,0.10105294,0.18723461,0.0,0.0,0.43435615,0.33763796,0.07977253,1.7208401,0.085916735,0.035563886,0.14765629,0.045393832,0.3746011,0.33439207,0.0,0.61799,0.0,0.0,2.627272,0.16482385,0.0,1.1213298,0.037659384,0.0,0.9231403,1.1581621,1.9998226,0.0112675065,0.0,0.017003188,0.28304222,1.1195987,0.0153037915,0.13617681,0.5291814,0.55655116,0.022874083,0.030386915,0.0,0.22831509,0.04666925,0.0051275794,0.49235064,0.8891144,2.2412913,1.2923671,0.026307559,0.0,0.19472575,0.0,0.049561948,0.2310754,0.023306029,0.06589833,0.0,0.3396765,2.1332912,0.0,1.5891829,0.0,0.3745028,0.0006582223,0.6727242,0.0,0.0030355018,0.0,0.7974165,0.0448984,0.5946129,0.002319415,0.0,0.9952744,0.013272364,0.012082489,1.0044885,0.0,3.5483823,0.0,0.0,0.0,0.0,0.40662023,0.000767561,0.43037826,1.2245016,0.50321853,0.0,0.70537794,0.54803944,0.47509947,0.0,0.0,2.1181242,0.7275187,0.1771185,0.123011805,0.0028307019,0.02967054,0.008584195,1.0541186,1.880977,0.21733356,0.0034730446,0.4107936,0.0,0.41542703,0.20331003,0.7889239,0.72743964,0.0035993159,0.23918927,5.671633e-05,0.027117478,0.0,0.0,0.0,0.2150772,1.6943328,0.0,0.0,0.0,0.7145271,0.004501837,1.1902858,1.207308,1.877651,0.82522005,9.753339,0.0023460062,0.56097645,0.30299067,0.0,0.0,0.3517292,0.2706873,0.8532376,0.5415289,0.1507642,0.38809952,0.22185606,0.074576035,2.9856362,0.38112104,0.13828197,0.16174577,0.0,0.7425955,0.055066906,0.43035874,2.4858904,0.028228201,0.0084453095,0.0,0.1339726,0.17092885,0.7799014,0.28926203,0.43875784,0.3786755,0.412546,0.39442378,0.10623149,0.0,0.06349916,0.10375111,0.00037579463,0.20447934,1.4584532,0.26662666,1.2263945,0.015112841,0.045559738,0.88352937,1.718243,0.83500665,0.016201489,0.23453698,0.83987254,2.5461688,0.32351828,0.73816913,0.53720546,1.7643025,0.26066294,0.018438183,1.2164838,0.0009609469,0.0,0.16606998,3.4203732,0.27163908,0.14951059,0.005601298,0.0,0.00063675,0.35743234,0.9606123,0.0,0.0019586973,0.6202342,0.100780174,0.008892688,0.0068518384,0.018532736,0.32354704,0.32536554,0.22089973,0.3500224,0.42505226,0.1610548,0.39263263,0.34190252,0.0012718207,0.2113329,0.041879673,0.28425342,0.54959345,0.1174489,0.42765778,0.96863234,0.0,0.72803265,0.00031476453,2.4450853,0.71024275,0.0,0.0,0.7600465,0.3706782,0.0,2.32498,0.012309683,0.025088103,0.15026367,0.24848822,0.6717418,0.25238302,0.20224299,0.47006857,0.62134296,0.0010653766,0.6739176,1.3409681,0.13729702,0.003761334,0.7034253,0.38765517,0.0706419,2.0811048,0.10065407,0.11014823,0.14234284,0.0,7.7524476,0.5218772,0.75981086,0.025411528,0.71785915,0.027115172,0.7786586,0.0,0.25919032,0.5118328,0.48681092,0.0,0.17864972,0.0,0.024550525,2.1786017,0.00029332167,0.0031759508,0.05784745,0.15056434,0.5746619,0.0,0.0,0.0,0.0,0.84098613,0.46318373,0.08326235,0.0,0.05600133,0.26624444,0.17605005,0.14563829,0.95826536,0.32369322,0.0,0.0,0.9764667,0.15655944,0.036438067,0.08703165,0.92273533,0.1740964,0.0,0.0,0.0,1.3733842,0.3395306,0.0,0.6030184,0.0,0.0,0.0,0.0,0.0,0.0,0.09299684,0.31808406,0.0071739233,0.37558374,0.0765633,0.76773494,0.0,4.348993,0.0,0.013885326,0.5585117,0.15418947,1.237652,2.4272358,2.020028,0.020942984,0.62010545,0.06610809,0.3934541,0.7855305,0.0020304043,0.0,1.7446575,0.0,0.0,0.3672757,0.7029718,0.0033178008,0.0,0.0,0.0,0.41002706,2.3339262,1.109214,0.5745474,0.011503387,0.008641024,0.0,0.13183373,0.50667465,0.6847391,0.27002597,0.043545283,0.0,0.0,0.035490777,0.0688834,0.0,0.84673995,0.5710148,0.29974183,0.032528955,0.0,2.0600772,0.32885537,0.23150264,0.0,0.0,0.54110277,0.0,1.138532,0.0,0.2861274,0.12741332,0.88057905,0.0,0.0,0.24657604,0.6128931,1.3694444,0.016376175,0.37038472,5.6337924,0.0,0.0,1.5476521,0.8630771,0.4045077,0.16466421,1.8373103,0.0,0.9671026,1.0789825,0.7142591,0.603974,0.0,0.7623569,0.4755145,0.20333876,1.3200705,0.0534695,1.0778465,0.6997733,0.0046386356,0.3560762,2.8928132,0.11786775,0.060022388,0.0024369396,0.59094423,0.5809033,0.024960041,1.7609557,0.0,0.010481136,0.067456774,2.4998746,0.0,0.0,0.18080564,0.031342424,1.6504965,0.70033324,0.020913832,0.23205484,0.015467142,0.016032564,0.024159024,0.4670245,0.00060954725,1.2605526,0.19936569,0.018194947,0.10856209,0.00041031817,0.0,0.5578375,1.2836723,1.4559906,0.14563678,0.84605044,0.24871589,0.0,0.0,0.058205586,0.0,1.4434509,0.2161567,1.1911647,0.25974512,0.011722843,0.0,0.0,0.074799754,0.0,0.3708106,0.15827711,0.16062757,0.009170346,0.05326624,0.0,0.0,0.79018635,0.3587694,0.5999882,0.11963828,0.0,0.0012945528,0.53079444,0.0,0.108783364,0.35449526,2.8604276,0.0017464706,0.05662996,0.021700302,0.009821834,1.6778002,0.32245263,0.016087849,0.3958698,0.0005464895,0.8223575,0.0,0.0069917166,0.0,0.08565255,0.9504425,3.8552182,0.00014156403,2.7244444,0.47386968,0.16434014
A375,1.9510301,0.0,0.1444929,1.7475783,0.3436942,0.0,0.0,0.0,1.7926667,0.27278668,0.0,1.707431,0.33419085,0.0,0.23285747,0.012206216,0.22382985,0.39420193,0.0,0.0,0.10918659,0.2807686,0.0,0.01544052,0.38921952,0.4871721,0.022390533,1.9403468,0.0596453,0.013659127,0.07981114,0.0,0.47203398,0.3925212,0.0,0.58922356,0.0,0.0,2.4484704,0.10568829,0.011753429,1.0509347,0.030808268,0.0,0.9501833,1.1713748,1.9316092,0.044897996,0.0,0.05458826,0.34037167,1.087851,0.00087641884,0.121159576,0.62262374,0.73189956,0.025755625,0.006959264,0.0038872946,0.20469642,0.026554545,0.0,0.44307438,0.8662898,2.6849413,1.5336089,0.0593159,0.0,0.16103888,0.013899307,0.17314276,0.08001349,0.018898003,0.084005654,0.0,0.51320606,2.5187075,0.0,1.670024,0.0,0.73142093,0.0,0.64333266,0.0,0.016097715,0.0,0.89443994,0.03222339,0.7204714,0.0005072179,0.0,1.2190362,0.07438839,0.0,1.0360212,0.0,3.358054,0.0,0.0,0.0,0.0,0.41408655,0.0,0.68588436,0.9429237,0.39093262,0.0,0.6545883,0.47328973,0.5855878,0.0,0.0,2.3140004,0.55117327,0.27857146,0.11124292,0.017758828,0.015367138,0.0053901817,1.3261926,2.2830446,0.17088644,0.0011656107,0.33983508,0.0,0.45244917,0.13698003,0.82314813,0.8363601,0.0,0.28163737,0.0,0.048514698,0.0,0.0020049794,0.01243136,0.40512878,1.6726851,0.0,0.0,0.001452528,0.7737213,0.0020572902,1.268151,1.1442568,2.1633496,0.87521285,9.549443,0.0,0.6912308,0.3657794,0.0,0.0,0.28891924,0.32315016,1.0288929,0.5971097,0.11043683,0.2779714,0.25243375,0.119160354,2.833912,0.5695165,0.18182565,0.023330003,0.0,0.43949863,0.047345635,0.22252312,2.3492851,0.06573966,0.0,0.0,0.14563811,0.23409817,0.8413275,0.33304918,0.35437423,0.4647947,0.33221507,0.3417736,0.049989067,0.0,0.09285777,0.089786984,0.0,0.1321918,1.5410249,0.16566308,1.2737362,0.027302215,0.03499475,1.0705614,1.7905554,0.64854,0.010558471,0.17921935,0.9423124,2.6534243,0.25570074,0.7354065,0.47932407,1.8449566,0.15261517,0.02339395,1.4488776,0.0,0.0033058135,0.12453705,3.8337486,0.21913797,0.13382979,0.013361232,0.0,0.0,0.39114752,0.968897,0.0,0.00030490983,0.89621615,0.056186736,0.023600131,0.0,0.02047466,0.45858514,0.32595378,0.23354512,0.47035024,0.4213648,0.11261246,0.3029308,0.4023615,0.0008842633,0.13850506,0.0769325,0.24443983,0.50861156,0.28173003,0.2648713,1.0545547,0.0,0.5818638,0.02271444,2.6537564,0.9080964,0.0021763314,0.0,0.817075,0.42832935,0.0,2.0387235,0.036051888,0.02893881,0.060290292,0.0865093,0.8612843,0.29406282,0.18459207,0.50264716,0.5401473,0.0,0.6260017,1.2618523,0.061622243,0.006965257,0.77946955,0.2404939,0.07272856,1.924211,0.1733954,0.18496694,0.09153715,0.0,7.757095,0.60792893,0.6448788,0.08313272,0.6974718,0.051493056,0.87048864,0.0,0.32287955,0.58814144,0.4519628,0.0,0.17256713,0.0,0.054315712,2.5408943,0.005160008,0.0,0.088401675,0.1892379,0.50664616,0.0,0.0,0.014261217,0.0,0.67703205,0.7451499,0.0697978,0.0,0.05884658,0.23008971,0.21537378,0.21331623,1.1113377,0.5319427,0.0,0.0,0.8220981,0.20766321,0.046898752,0.111719325,0.9820818,0.34093156,0.0,0.0,0.0,1.5952506,0.5252961,0.0,0.41651005,0.0,0.0,0.008778366,0.0,0.0,0.00917493,0.030451376,0.169232,0.059890125,0.3866823,0.16619658,0.82989925,0.0,3.893927,0.0,0.023615511,0.70823574,0.23607801,1.4693664,2.223214,1.703794,0.0026365975,0.64701134,0.037534628,0.2221651,0.45906258,0.015061537,0.0,1.722585,0.0,0.0,0.37768525,0.8864759,0.00017452508,0.0,0.0,0.0,0.5645908,2.4487133,1.07572,0.46519333,0.0,0.008866122,0.0,0.1939904,0.63534987,0.59485304,0.2736936,0.022934938,0.0,0.0,0.09013382,0.09994252,0.0,0.9504311,0.48472074,0.42598394,0.039085325,0.0,2.110376,0.34122288,0.24612546,0.0,0.0,0.66422033,0.0,1.4380172,0.0,0.2912301,0.14183694,0.92435515,0.0,0.0,0.22154753,0.50749457,1.4435989,0.051865574,0.6005377,5.097588,0.0,0.0,1.4837121,0.9287065,0.2462078,0.14731869,1.7000648,0.0,0.89228463,0.92693657,0.85342664,0.69466484,0.0,1.0924875,0.43490243,0.2594741,1.3716595,0.029893205,1.0236256,0.7275602,0.0,0.35941216,2.717118,0.14202085,0.01461974,0.0,0.75018877,0.6631948,0.01051218,1.9273126,0.0,0.0003712208,0.034849305,2.545438,0.0,0.0,0.17011358,0.0326639,1.8476782,0.6192023,0.0020512366,0.3182552,0.030832753,0.01768853,0.040128533,0.30408144,0.007523069,1.3934686,0.07964849,0.0067686,0.09403665,0.011658594,0.0012851949,0.41322008,1.3862438,1.5268823,0.12731186,0.7468605,0.16881366,0.0,0.0,0.02472403,0.0,1.55764,0.16702726,1.1165942,0.18209898,0.015771752,0.0,0.0,0.06924943,0.010629335,0.419693,0.10116081,0.10840919,9.794447e-05,0.05004328,0.0,0.0,0.78889865,0.32195187,0.7004834,0.18172784,0.0,0.0,0.75928277,0.0,0.14525032,0.240211,2.7442772,0.021306984,0.0030908226,0.060623426,0.006005101,1.4061987,0.36253366,0.03532526,0.37130967,0.0,0.93157494,0.0,0.017451292,0.0,0.018052464,0.9212441,4.2847867,0.0,2.961959,0.64091545,0.19718754
A427,2.0744476,0.0,0.06354827,1.7806655,0.30233663,0.0,0.0,0.0019017665,1.9931054,0.23702922,0.0,1.7169831,0.31353927,0.0,0.23502612,0.02114394,0.10553609,0.3438222,0.0014571329,0.0,0.10124492,0.14919463,0.0,0.015825884,0.3189583,0.40857625,0.057072863,1.723468,0.037411135,0.026077237,0.04478314,0.0044392454,0.38291386,0.2948973,0.0,0.52833116,0.0,0.0,2.212796,0.11835285,0.037099626,1.1922786,0.050768327,0.0,0.90387225,1.1616373,1.9427776,0.012544899,0.0,0.051796515,0.36717555,1.1677635,0.0,0.0718528,0.74706095,0.7693801,0.026593164,0.0024094495,0.0017555049,0.2002727,0.0150826145,0.0002442039,0.50634456,0.95641154,3.0585225,1.4261485,0.0062704445,0.0,0.36236638,0.0,0.12087872,0.10937011,0.010538295,0.13680612,0.0,0.5241011,2.355531,0.0048631495,1.4452714,0.0,0.5351388,0.0,0.71135587,0.0,0.0024545025,0.0,1.0067658,0.050578177,0.7240609,0.0,0.0,1.1479195,0.036259364,0.001696808,0.9825435,0.0,3.550049,0.0,0.0,0.0,0.0,0.27148733,0.000115452836,0.73620015,1.2192427,0.4027303,0.0,0.75418353,0.42415807,0.4561353,0.0,0.0,2.4911041,0.6484231,0.16385186,0.090565816,0.03678825,0.003187754,0.009348104,1.4699543,1.8453684,0.08674841,0.0,0.52941763,0.0,0.38629046,0.09023025,0.7108857,0.9600007,0.0027237802,0.27540267,0.032446425,0.063270696,0.0,0.0,0.0,0.2333355,1.5860962,0.00041966414,0.0,0.0,0.85963386,0.0061836992,0.9282887,1.0674974,2.1536562,0.7432783,9.37802,0.0,0.7425364,0.3135985,0.0028195656,0.0,0.29597813,0.42594144,0.9992385,0.4411663,0.081832655,0.40368637,0.25537333,0.13219585,2.7868612,0.45680162,0.14689037,0.078462206,0.0,0.3363819,0.03750671,0.19682005,2.5641437,0.05884186,0.0002350691,0.0,0.19052678,0.23013839,0.8425934,0.31220222,0.29319367,0.38522992,0.27968076,0.35925505,0.052643858,0.0,0.06618289,0.108821556,0.0,0.26886585,1.5543137,0.24130763,1.0720532,0.006391232,0.08871375,0.9957484,1.923205,0.71911883,0.026751945,0.17387617,0.97061056,2.7959983,0.22825004,0.57987064,0.48692095,1.5107981,0.23566794,0.028223768,1.4501617,0.0,0.00081869744,0.15529628,3.635062,0.20420215,0.13001542,0.0073641324,0.0,0.0028770815,0.5654871,0.862944,0.0,0.0,0.8979185,0.06987634,0.023021612,0.0048949234,0.02838619,0.5806883,0.385126,0.22815678,0.4145321,0.6191546,0.13657473,0.47370824,0.4392817,0.0016996636,0.29743648,0.06067012,0.16725992,0.50655794,0.24580187,0.35261157,0.9906196,0.0,0.72824955,0.0026702958,2.672088,0.8204405,0.0,0.0,0.80233896,0.25447354,0.0,1.9562875,0.0,0.027370587,0.035251506,0.13697752,0.6995086,0.20630716,0.27250928,0.55960137,0.5307638,0.0,0.5252452,1.3256902,0.042886306,0.028825434,0.7750146,0.32588205,0.109980956,2.1008675,0.06640071,0.20995922,0.04750808,0.0,7.381112,0.37804183,0.6339534,0.15078087,0.7680014,0.029016923,0.785049,0.0,0.44207126,0.45574695,0.3034629,0.0,0.21749666,0.0,0.01674078,2.364452,0.010853331,0.0,0.06490443,0.12881865,0.5554114,0.0,0.000630614,0.024214461,0.0,0.67945576,0.75630796,0.105009116,0.0,0.014913763,0.26633614,0.118699,0.38005334,0.86090475,0.57109386,0.0,0.0,0.72847015,0.060270563,0.020952413,0.11815854,0.91857713,0.34877768,0.0,0.0,0.0,1.6987525,0.41754252,0.0,0.46531606,0.0,0.0058495416,0.0038505197,0.0,0.0,0.0,0.038396083,0.2922791,0.026727382,0.35259807,0.075155325,0.9196352,0.0,4.1566586,0.0,0.061164066,0.62377506,0.20376633,1.2565787,2.1352437,1.7390935,0.0,0.7911934,0.009908089,0.22683215,0.5837236,0.0051629306,0.0,1.6985825,0.0,0.0,0.4937223,0.7899697,0.0040083225,0.0,0.0,0.0,0.5225258,1.9993201,1.117095,0.48957783,0.0,0.012150378,0.0,0.1302449,0.53424895,0.7441805,0.4188627,0.0102568455,0.0,0.0,0.08211887,0.0044503314,0.0,0.8337026,0.33520538,0.29530323,0.007787321,0.0,1.9910378,0.28952774,0.28877783,0.0,0.0002649029,0.6326704,0.0,1.3827372,0.0,0.20062038,0.19622359,0.7667184,0.0,0.0,0.11217376,0.49101514,1.2757812,0.038807634,0.68747413,5.1455865,0.0,0.0,1.5189152,1.1326481,0.28393504,0.14013843,1.9356765,0.0,0.7164528,1.0210704,0.6531028,0.66870517,0.0,0.7919312,0.5881167,0.26232418,1.2630643,0.060740612,0.9509436,0.9908433,0.013197719,0.28133327,2.665623,0.09145827,0.02353881,0.0013638252,0.87593406,0.5750052,0.0,1.8338426,0.0,0.0010039133,0.033260018,2.6107657,0.0,0.0,0.1765688,0.020092227,1.6693841,0.6137696,0.011635021,0.3989543,0.02858154,0.017691256,0.010321493,0.42768037,0.009491979,1.3104513,0.116140515,0.032433704,0.07269375,0.0014460158,0.0,0.39822197,1.2958568,1.5520967,0.18872191,0.8921908,0.3031332,0.0,0.0,0.02192034,0.0,1.377358,0.13801624,1.1277183,0.17333832,0.008578549,0.0009844841,0.0,0.021432398,0.0,0.23272103,0.1469829,0.15589148,0.0050302064,0.06207906,0.0,0.020729532,0.8562966,0.32264712,0.6881787,0.13408285,0.0,0.0,0.8896915,0.0,0.21002686,0.29450542,2.7541516,0.054574423,0.00019949203,0.02348132,0.007948012,1.5495702,0.3015877,0.013751896,0.34171164,0.0,0.84128463,0.0,0.017012065,0.0,0.037018236,0.96893114,3.76528,0.0,2.957664,0.6533829,0.16474386
